CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,ContractType,PaymentMethod,InternetService,Churn
CUST00319,21,55,112.33,6123.48,2,1,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00320,60,23,48.78,1155.22,2,7,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00321,38,8,87.91,714.29,5,1,Two Year,Credit Card,No,0
CUST00322,47,44,25.41,1077.05,3,8,One Year,Bank Transfer,DSL,0
CUST00323,29,66,115.59,7251.92,2,2,Month-to-Month,Electronic Check,DSL,0
CUST00324,51,70,118.08,9071.78,4,1,Two Year,Credit Card,DSL,1
CUST00325,25,17,93.91,1502.83,3,7,Two Year,Bank Transfer,DSL,0
CUST00326,56,17,66.52,1196.51,1,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00327,60,3,42.0,117.09,4,3,One Year,Bank Transfer,Fiber Optic,1
CUST00328,35,11,101.25,1181.56,1,3,One Year,Electronic Check,Fiber Optic,0
CUST00329,30,40,93.64,3510.0,1,5,Two Year,Bank Transfer,No,0
CUST00330,62,39,42.2,1799.37,4,4,Month-to-Month,Credit Card,DSL,0
CUST00331,30,27,65.12,1823.69,3,1,Month-to-Month,Mailed Check,DSL,0
CUST00332,28,23,66.28,1399.47,2,2,Month-to-Month,Credit Card,Fiber Optic,1
CUST00333,37,59,102.64,6289.79,1,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00334,73,33,88.38,2977.13,3,0,Month-to-Month,Credit Card,Fiber Optic,1
CUST00335,44,58,84.32,4731.48,4,6,One Year,Bank Transfer,No,0
CUST00336,32,69,84.98,5583.21,2,4,Month-to-Month,Electronic Check,No,1
CUST00337,47,23,47.05,1129.42,3,1,Month-to-Month,Credit Card,No,0
CUST00338,37,15,57.17,898.96,2,3,One Year,Credit Card,Fiber Optic,0
CUST00339,55,68,24.57,1612.77,5,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00340,43,46,98.69,4881.54,4,2,Month-to-Month,Credit Card,No,0
CUST00341,51,21,63.3,1267.84,2,4,One Year,Electronic Check,Fiber Optic,0
CUST00342,42,45,63.82,2625.0,3,7,Two Year,Electronic Check,Fiber Optic,0
CUST00343,45,37,44.54,1680.73,5,6,Month-to-Month,Electronic Check,DSL,0
CUST00344,43,65,40.94,2452.14,2,7,Two Year,Mailed Check,No,0
CUST00345,40,19,78.78,1430.0,1,3,Two Year,Electronic Check,Fiber Optic,1
CUST00346,72,71,43.26,3075.54,2,4,One Year,Electronic Check,No,0
CUST00347,33,67,26.42,1694.56,4,8,Two Year,Credit Card,No,0
CUST00348,63,13,96.75,1186.07,5,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00349,58,12,57.65,719.87,2,0,Month-to-Month,Credit Card,Fiber Optic,1
CUST00350,48,38,58.02,2225.62,1,8,Two Year,Electronic Check,DSL,0
CUST00351,36,4,63.13,269.69,1,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00352,45,22,101.5,2269.38,3,9,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00353,66,31,52.08,1609.25,1,2,Month-to-Month,Mailed Check,DSL,1
CUST00354,28,69,95.8,6294.81,1,5,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00355,51,71,113.95,8563.38,4,0,Month-to-Month,Credit Card,Fiber Optic,0
CUST00356,61,11,86.09,889.55,5,1,Month-to-Month,Electronic Check,DSL,1
CUST00357,54,64,63.17,3834.34,2,5,Two Year,Mailed Check,DSL,0
CUST00358,26,7,94.78,708.78,3,2,Month-to-Month,Bank Transfer,DSL,1
CUST00359,47,54,65.79,3724.02,3,2,Two Year,Electronic Check,No,0
CUST00360,28,61,61.44,3832.62,4,2,Month-to-Month,Bank Transfer,DSL,0
CUST00361,70,64,72.53,4213.76,5,4,Month-to-Month,Mailed Check,DSL,0
CUST00362,38,16,51.77,766.6,5,1,Two Year,Electronic Check,Fiber Optic,0
CUST00363,42,64,30.43,1947.18,2,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00364,66,9,61.49,580.63,5,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00365,42,37,32.39,1189.67,1,7,Two Year,Bank Transfer,Fiber Optic,0
CUST00366,29,34,61.04,1875.13,5,9,Month-to-Month,Credit Card,Fiber Optic,0
CUST00367,68,23,75.69,1631.01,1,6,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00368,54,2,113.07,230.16,1,3,Two Year,Mailed Check,No,1
CUST00369,52,55,23.62,1349.69,1,9,Month-to-Month,Credit Card,Fiber Optic,1
CUST00370,22,24,82.15,1787.53,1,5,One Year,Credit Card,Fiber Optic,1
CUST00371,43,47,65.77,2809.01,3,4,Month-to-Month,Electronic Check,DSL,0
CUST00372,44,30,22.03,629.24,4,4,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00373,32,27,44.95,1112.67,4,0,Month-to-Month,Electronic Check,No,1
CUST00374,50,63,31.85,2023.29,1,9,One Year,Electronic Check,DSL,1
CUST00375,31,7,41.68,269.8,2,8,Month-to-Month,Mailed Check,DSL,1
CUST00376,44,53,47.46,2589.78,1,6,Two Year,Mailed Check,Fiber Optic,0
CUST00377,63,54,60.13,3427.09,1,2,One Year,Credit Card,No,0
CUST00378,59,27,72.9,2153.64,4,9,One Year,Mailed Check,DSL,0
CUST00379,33,19,20.1,416.13,4,1,Month-to-Month,Electronic Check,No,1
CUST00380,29,1,36.19,34.55,2,2,One Year,Credit Card,DSL,0
CUST00381,18,67,29.36,1781.77,2,0,One Year,Mailed Check,No,0
CUST00382,37,68,74.97,4923.86,5,2,Month-to-Month,Electronic Check,No,0
CUST00383,19,18,52.91,992.04,3,3,Two Year,Electronic Check,Fiber Optic,0
CUST00384,25,3,74.84,204.75,2,7,Month-to-Month,Bank Transfer,No,1
CUST00385,73,9,42.18,368.99,5,3,Two Year,Mailed Check,No,0
CUST00386,66,5,22.42,107.59,1,9,Two Year,Bank Transfer,No,1
CUST00387,49,60,114.14,6463.81,2,3,Month-to-Month,Credit Card,Fiber Optic,1
CUST00388,62,64,30.83,2054.52,4,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00389,45,11,32.69,370.99,3,5,Month-to-Month,Credit Card,DSL,0
CUST00390,52,54,34.65,1884.64,1,8,Month-to-Month,Bank Transfer,DSL,0
CUST00391,70,13,118.13,1661.82,5,7,Two Year,Bank Transfer,Fiber Optic,1
CUST00392,22,27,81.77,2032.45,2,8,Month-to-Month,Electronic Check,DSL,1
CUST00393,38,43,81.03,3240.13,4,9,One Year,Mailed Check,No,0
CUST00394,24,52,118.67,6026.99,2,1,Two Year,Mailed Check,DSL,0
CUST00395,63,63,28.84,1873.82,4,0,Two Year,Mailed Check,DSL,0
CUST00396,64,4,117.45,477.7,5,4,Month-to-Month,Mailed Check,DSL,1
CUST00397,59,14,40.4,517.43,4,1,Two Year,Bank Transfer,DSL,0
CUST00398,52,20,82.31,1797.07,5,4,Month-to-Month,Mailed Check,DSL,0
CUST00399,45,23,62.01,1370.59,3,5,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00400,19,71,58.4,4029.12,1,2,Month-to-Month,Mailed Check,DSL,0
CUST00401,62,56,113.12,6491.6,3,0,One Year,Credit Card,No,0
CUST00402,68,23,34.92,874.74,3,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00403,73,69,119.71,8528.53,4,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00404,37,36,57.91,2274.48,2,8,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00405,29,36,84.88,2864.67,4,6,Two Year,Mailed Check,DSL,0
CUST00406,55,31,116.79,3706.54,3,6,One Year,Credit Card,DSL,0
CUST00407,18,11,25.76,302.0,4,7,One Year,Credit Card,No,0
CUST00408,21,67,112.29,7536.77,3,2,One Year,Bank Transfer,Fiber Optic,0
CUST00409,64,1,76.78,74.66,2,2,Month-to-Month,Credit Card,DSL,1
CUST00410,72,13,90.44,1289.7,2,9,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00411,41,17,34.92,550.99,5,6,Month-to-Month,Credit Card,DSL,0
CUST00412,46,20,73.34,1440.65,1,2,Month-to-Month,Credit Card,DSL,1
CUST00413,49,10,87.35,938.74,2,6,Two Year,Bank Transfer,DSL,0
CUST00414,25,2,65.62,141.76,3,3,Month-to-Month,Credit Card,Fiber Optic,1
CUST00415,30,49,35.5,1906.55,1,8,One Year,Bank Transfer,Fiber Optic,0
CUST00416,35,69,44.41,3300.29,5,5,Two Year,Mailed Check,Fiber Optic,0
CUST00417,65,9,105.44,863.73,2,3,Two Year,Mailed Check,DSL,1
CUST00418,42,22,23.45,560.17,2,6,Month-to-Month,Mailed Check,DSL,0
CUST00419,59,36,90.89,3224.9,2,7,Two Year,Bank Transfer,DSL,0
CUST00420,29,66,119.94,8156.02,1,3,One Year,Electronic Check,Fiber Optic,0
CUST00421,72,50,20.75,1015.48,4,7,Month-to-Month,Bank Transfer,No,0
CUST00422,68,55,36.1,2110.32,3,2,One Year,Mailed Check,Fiber Optic,1
CUST00423,45,42,87.41,3727.15,2,2,Month-to-Month,Mailed Check,DSL,0
CUST00424,30,30,26.0,833.88,5,8,Two Year,Electronic Check,DSL,0
CUST00425,73,15,78.98,1112.13,4,6,One Year,Electronic Check,DSL,0
CUST00426,64,62,88.4,5135.49,3,0,One Year,Bank Transfer,No,0
CUST00427,47,58,78.81,4516.74,3,6,Two Year,Mailed Check,Fiber Optic,0
CUST00428,33,2,56.52,101.84,4,3,One Year,Electronic Check,No,0
CUST00429,53,51,89.73,4752.64,1,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00430,39,6,79.43,457.14,5,4,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00431,56,53,40.76,2185.24,2,4,Two Year,Electronic Check,Fiber Optic,0
CUST00432,65,59,76.31,4115.29,1,8,One Year,Electronic Check,Fiber Optic,0
CUST00433,45,10,108.19,1010.64,3,4,Two Year,Bank Transfer,Fiber Optic,1
CUST00434,20,31,86.68,2753.21,5,2,Month-to-Month,Bank Transfer,DSL,1
CUST00435,50,9,67.18,581.11,4,7,Month-to-Month,Credit Card,Fiber Optic,1
CUST00436,66,41,52.16,2016.48,2,5,Two Year,Electronic Check,No,0
CUST00437,30,66,28.59,1784.52,2,0,One Year,Electronic Check,DSL,0
CUST00438,72,6,44.46,251.56,3,6,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00439,38,29,21.12,627.49,2,5,Month-to-Month,Bank Transfer,No,0
CUST00440,56,70,118.66,7754.32,5,5,Two Year,Electronic Check,Fiber Optic,0
CUST00441,58,22,42.25,903.94,2,1,One Year,Electronic Check,Fiber Optic,1
CUST00442,28,10,101.49,1053.01,2,4,Month-to-Month,Bank Transfer,DSL,1
CUST00443,20,35,36.86,1293.78,1,6,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00444,72,37,48.36,1824.14,4,6,Month-to-Month,Mailed Check,No,1
CUST00445,57,48,61.83,2819.88,1,6,Month-to-Month,Bank Transfer,No,0
CUST00446,53,23,52.44,1310.52,5,9,Month-to-Month,Credit Card,DSL,0
CUST00447,35,68,99.84,6671.85,5,5,Month-to-Month,Mailed Check,No,1
CUST00448,24,37,115.77,4100.96,1,4,Two Year,Electronic Check,Fiber Optic,1
CUST00449,33,21,107.53,2440.72,1,5,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00450,49,69,35.36,2515.46,5,3,Two Year,Electronic Check,DSL,0
CUST00451,57,66,97.67,6593.05,1,3,Month-to-Month,Electronic Check,DSL,0
CUST00452,36,36,34.79,1349.49,3,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00453,30,2,111.34,203.02,5,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00454,32,43,71.79,3295.35,1,7,Month-to-Month,Electronic Check,No,0
CUST00455,72,40,53.64,2221.85,4,7,One Year,Bank Transfer,DSL,0
CUST00456,53,11,35.7,381.73,2,9,Two Year,Credit Card,No,1
CUST00457,74,46,21.18,926.84,3,1,One Year,Electronic Check,Fiber Optic,0
CUST00458,18,60,44.79,2475.25,5,3,One Year,Mailed Check,DSL,0
CUST00459,44,8,111.4,969.83,4,7,Two Year,Credit Card,DSL,0
CUST00460,44,52,99.73,4814.37,2,4,One Year,Electronic Check,Fiber Optic,0
CUST00461,40,10,116.98,1113.51,5,6,One Year,Bank Transfer,No,0
CUST00462,40,54,30.08,1686.19,3,7,One Year,Electronic Check,DSL,0
CUST00463,22,30,79.22,2476.42,1,8,Month-to-Month,Credit Card,Fiber Optic,1
CUST00464,19,1,45.72,42.61,2,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00465,62,69,74.29,5448.36,2,2,One Year,Electronic Check,Fiber Optic,0
CUST00466,43,12,52.05,625.83,4,4,One Year,Credit Card,Fiber Optic,1
CUST00467,27,43,48.35,2223.78,5,5,Month-to-Month,Bank Transfer,No,0
CUST00468,37,13,77.38,922.96,1,9,Two Year,Electronic Check,DSL,0
CUST00469,71,67,38.33,2333.41,4,0,Month-to-Month,Credit Card,DSL,0
CUST00470,44,53,66.91,3643.57,5,2,One Year,Credit Card,DSL,0
CUST00471,74,58,85.08,4589.3,5,9,Two Year,Mailed Check,No,0
CUST00472,27,31,32.82,1022.44,4,6,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00473,24,34,113.06,3470.47,2,6,Two Year,Electronic Check,DSL,1
CUST00474,50,46,70.57,3428.08,1,2,Two Year,Credit Card,No,0
CUST00475,56,56,101.95,6165.57,5,6,One Year,Electronic Check,Fiber Optic,0
CUST00476,73,61,85.39,5561.86,3,3,Two Year,Electronic Check,Fiber Optic,0
CUST00477,44,2,91.0,198.68,2,7,One Year,Electronic Check,DSL,1
CUST00478,29,48,91.61,4751.95,4,0,Month-to-Month,Electronic Check,No,0
CUST00479,48,8,107.51,850.45,4,2,One Year,Mailed Check,Fiber Optic,0
CUST00480,35,21,81.36,1673.84,5,6,Month-to-Month,Mailed Check,DSL,1
CUST00481,28,59,47.82,3045.05,5,6,Month-to-Month,Electronic Check,DSL,0
CUST00482,23,18,29.95,585.15,5,8,Month-to-Month,Electronic Check,DSL,1
CUST00483,59,57,80.63,5030.22,1,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00484,54,33,26.64,926.13,1,0,Two Year,Electronic Check,DSL,0
CUST00485,27,17,44.13,705.49,2,0,Two Year,Electronic Check,DSL,0
CUST00486,49,24,26.07,681.38,4,3,Two Year,Bank Transfer,Fiber Optic,0
CUST00487,68,38,74.89,3100.27,3,9,Month-to-Month,Electronic Check,No,0
CUST00488,64,55,36.03,2047.71,5,4,One Year,Electronic Check,Fiber Optic,0
CUST00489,43,44,81.04,3820.59,5,8,One Year,Mailed Check,Fiber Optic,0
CUST00490,21,67,99.09,6720.02,5,0,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00491,54,62,102.19,6898.43,1,9,One Year,Bank Transfer,Fiber Optic,0
CUST00492,47,54,50.95,2528.08,4,0,Month-to-Month,Credit Card,No,0
CUST00493,70,43,74.9,3454.93,5,8,Two Year,Electronic Check,No,0
CUST00494,49,21,76.3,1459.88,5,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00495,60,30,67.29,1953.7,2,2,Two Year,Electronic Check,Fiber Optic,0
CUST00496,48,9,85.51,713.47,4,3,Two Year,Electronic Check,DSL,1
CUST00497,48,27,41.01,1102.61,3,5,One Year,Credit Card,Fiber Optic,0
CUST00498,36,66,117.92,7366.22,1,7,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00499,40,31,29.81,1007.59,2,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST00500,34,9,102.92,937.29,2,2,Two Year,Credit Card,Fiber Optic,0
CUST00501,44,47,79.41,4029.14,5,7,Month-to-Month,Credit Card,DSL,0
CUST00502,72,69,44.49,2933.25,1,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00503,37,62,94.57,5307.33,1,1,Two Year,Credit Card,DSL,0
CUST00504,44,20,28.45,600.33,3,8,One Year,Mailed Check,Fiber Optic,0
CUST00505,71,33,97.44,3345.73,3,8,One Year,Electronic Check,DSL,0
CUST00506,26,38,79.0,3029.26,3,8,Month-to-Month,Mailed Check,DSL,1
CUST00507,32,18,31.08,594.63,1,2,Month-to-Month,Credit Card,DSL,1
CUST00508,46,20,27.95,597.03,3,6,Two Year,Bank Transfer,Fiber Optic,0
CUST00509,41,17,95.08,1644.84,5,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00510,37,71,49.29,3825.98,1,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST00511,62,53,108.93,6026.99,4,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00512,46,60,96.21,5976.64,1,4,One Year,Bank Transfer,No,0
CUST00513,38,58,89.82,5065.12,2,7,Month-to-Month,Electronic Check,No,0
CUST00514,45,69,47.86,2973.64,5,1,Two Year,Electronic Check,Fiber Optic,0
CUST00515,68,8,90.89,689.48,2,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00516,74,63,114.81,7615.14,3,2,Month-to-Month,Credit Card,No,0
CUST00517,31,5,29.16,151.9,2,1,Two Year,Credit Card,Fiber Optic,0
CUST00518,20,34,52.62,1728.49,4,8,Two Year,Electronic Check,DSL,0
CUST00519,19,43,43.47,1916.04,3,1,One Year,Electronic Check,Fiber Optic,0
CUST00520,43,26,59.33,1448.45,3,2,Two Year,Electronic Check,DSL,0
CUST00521,53,11,94.23,987.56,5,3,Month-to-Month,Bank Transfer,No,1
CUST00522,20,14,67.42,1028.4,3,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00523,46,59,77.07,4468.35,3,9,Month-to-Month,Mailed Check,No,0
CUST00524,40,23,51.42,1122.24,5,2,Month-to-Month,Electronic Check,DSL,0
CUST00525,71,23,34.13,782.94,3,4,One Year,Electronic Check,Fiber Optic,1
CUST00526,52,66,46.69,3012.12,5,5,Two Year,Credit Card,Fiber Optic,0
CUST00527,42,11,105.97,1219.16,4,2,Month-to-Month,Bank Transfer,No,1
CUST00528,51,65,80.24,5697.76,5,4,Month-to-Month,Electronic Check,No,0
CUST00529,25,66,57.8,3884.72,3,1,Two Year,Electronic Check,DSL,0
CUST00530,45,43,98.99,4334.19,3,4,One Year,Electronic Check,No,0
CUST00531,36,12,26.45,308.77,1,0,Month-to-Month,Electronic Check,No,0
CUST00532,28,12,45.39,551.71,1,4,Month-to-Month,Electronic Check,No,1
CUST00533,40,21,43.01,870.58,1,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00534,54,41,118.54,4375.06,4,3,Month-to-Month,Electronic Check,No,1
CUST00535,51,11,90.61,1069.69,2,1,Month-to-Month,Mailed Check,DSL,1
CUST00536,72,33,81.78,2660.61,2,9,Month-to-Month,Mailed Check,DSL,0
CUST00537,33,9,20.5,184.19,4,0,Month-to-Month,Electronic Check,DSL,0
CUST00538,57,39,38.43,1373.96,2,1,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00539,49,2,83.55,178.38,1,1,Month-to-Month,Credit Card,No,1
CUST00540,67,51,57.97,2761.63,3,9,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00541,69,4,112.43,441.67,3,3,Month-to-Month,Credit Card,Fiber Optic,1
CUST00542,58,14,96.47,1442.53,1,4,Two Year,Electronic Check,No,1
CUST00543,42,13,64.74,834.49,2,7,One Year,Electronic Check,Fiber Optic,0
CUST00544,48,60,94.95,6188.35,2,0,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00545,55,4,117.54,442.83,4,0,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00546,63,31,66.1,2137.24,2,1,One Year,Mailed Check,Fiber Optic,0
CUST00547,31,42,84.25,3876.9,1,6,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00548,67,37,111.87,4180.13,2,9,One Year,Electronic Check,No,0
CUST00549,63,49,44.87,2283.01,3,6,Two Year,Bank Transfer,Fiber Optic,0
CUST00550,23,58,108.66,6167.46,4,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00551,33,28,29.75,875.0,1,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00552,31,59,84.84,5415.2,5,2,Month-to-Month,Bank Transfer,No,0
CUST00553,51,23,98.28,2352.33,2,1,One Year,Electronic Check,Fiber Optic,1
CUST00554,29,70,81.46,6199.4,2,1,Month-to-Month,Mailed Check,No,0
CUST00555,35,36,69.55,2548.32,1,7,One Year,Mailed Check,Fiber Optic,1
CUST00556,28,53,81.73,4398.77,2,6,Month-to-Month,Bank Transfer,DSL,0
CUST00557,21,63,35.17,2128.91,3,8,One Year,Bank Transfer,Fiber Optic,0
CUST00558,44,57,41.56,2468.06,4,5,One Year,Electronic Check,DSL,0
CUST00559,36,61,46.99,3085.35,4,9,Month-to-Month,Electronic Check,DSL,0
CUST00560,46,39,79.78,3202.39,3,8,Two Year,Mailed Check,DSL,0
CUST00561,30,4,64.19,243.05,1,8,Two Year,Electronic Check,Fiber Optic,0
CUST00562,34,36,44.45,1614.23,2,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00563,68,13,108.28,1479.71,4,1,Two Year,Mailed Check,Fiber Optic,0
CUST00564,63,64,57.39,3995.86,4,7,Two Year,Mailed Check,Fiber Optic,0
CUST00565,33,17,64.6,1022.82,3,9,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00566,27,17,60.97,959.27,3,2,One Year,Electronic Check,No,0
CUST00567,73,18,38.19,675.53,3,8,One Year,Electronic Check,No,0
CUST00568,56,46,93.16,3964.6,5,3,One Year,Electronic Check,Fiber Optic,0
CUST00569,46,41,64.85,2914.14,3,2,Two Year,Electronic Check,DSL,0
CUST00570,57,68,21.63,1448.29,3,7,Month-to-Month,Bank Transfer,No,0
CUST00571,30,30,116.4,3515.51,2,1,Month-to-Month,Electronic Check,No,1
CUST00572,42,21,101.58,2016.67,3,4,Month-to-Month,Electronic Check,DSL,0
CUST00573,40,4,92.36,365.66,4,9,One Year,Credit Card,Fiber Optic,1
CUST00574,59,1,106.91,117.27,5,1,Month-to-Month,Mailed Check,DSL,0
CUST00575,28,27,110.68,2981.62,4,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00576,45,66,53.75,3198.95,4,9,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00577,65,38,81.1,2922.96,4,7,One Year,Bank Transfer,DSL,0
CUST00578,29,64,80.88,5671.7,1,4,Month-to-Month,Credit Card,DSL,0
CUST00579,24,8,46.73,410.41,2,4,Month-to-Month,Credit Card,Fiber Optic,1
CUST00580,64,7,42.2,278.26,2,9,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00581,67,60,31.39,1926.86,4,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00582,42,8,85.93,629.28,4,9,Month-to-Month,Mailed Check,DSL,1
CUST00583,20,4,98.09,398.44,1,0,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00584,48,29,96.1,2578.27,1,5,One Year,Mailed Check,No,0
CUST00585,35,66,51.63,3624.58,3,7,Month-to-Month,Credit Card,DSL,1
CUST00586,51,49,40.53,2160.35,5,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST00587,25,8,65.36,488.69,1,5,One Year,Credit Card,Fiber Optic,0
CUST00588,63,60,74.68,4447.46,5,0,Month-to-Month,Mailed Check,DSL,0
CUST00589,57,60,111.91,6180.1,1,9,Month-to-Month,Electronic Check,No,1
CUST00590,54,57,107.48,5929.39,2,6,Month-to-Month,Credit Card,No,1
CUST00591,47,65,111.61,6623.39,4,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00592,30,18,105.03,1801.45,4,5,Month-to-Month,Mailed Check,Fiber Optic,1
CUST00593,71,70,116.46,8951.34,5,1,Two Year,Mailed Check,DSL,0
CUST00594,33,23,66.55,1391.24,1,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00595,38,57,24.75,1511.87,1,1,One Year,Electronic Check,DSL,0
CUST00596,70,42,28.36,1090.31,3,6,Two Year,Bank Transfer,Fiber Optic,0
CUST00597,20,56,59.03,3324.72,3,0,Month-to-Month,Credit Card,DSL,0
CUST00598,25,45,45.77,2039.87,2,1,One Year,Bank Transfer,Fiber Optic,0
CUST00599,61,46,36.99,1848.6,4,9,Month-to-Month,Credit Card,No,0
CUST00600,38,44,115.32,4768.69,2,3,One Year,Credit Card,DSL,0
CUST00601,51,56,39.54,2072.49,5,1,Two Year,Electronic Check,Fiber Optic,0
CUST00602,51,53,115.94,6450.37,1,6,Month-to-Month,Bank Transfer,No,1
CUST00603,65,10,96.08,1004.21,4,2,Two Year,Bank Transfer,DSL,0
CUST00604,53,59,84.09,5159.23,3,5,Month-to-Month,Mailed Check,No,0
CUST00605,42,39,87.6,3092.68,1,8,One Year,Mailed Check,Fiber Optic,0
CUST00606,49,23,53.15,1163.71,4,6,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00607,60,37,84.64,3344.68,1,2,Month-to-Month,Credit Card,Fiber Optic,1
CUST00608,39,69,38.67,2722.0,3,2,Month-to-Month,Credit Card,DSL,0
CUST00609,27,61,113.77,7081.85,4,2,Two Year,Mailed Check,DSL,0
CUST00610,45,60,50.18,2887.87,1,6,One Year,Bank Transfer,Fiber Optic,0
CUST00611,74,33,45.52,1430.07,2,6,Two Year,Mailed Check,Fiber Optic,0
CUST00612,24,56,91.12,5558.22,2,5,Month-to-Month,Credit Card,No,0
CUST00613,27,28,85.64,2507.29,5,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST00614,74,49,65.13,2953.2,2,0,Month-to-Month,Credit Card,DSL,0
CUST00615,65,46,83.24,4164.47,5,8,Month-to-Month,Credit Card,DSL,0
CUST00616,24,18,35.95,657.75,3,6,Month-to-Month,Electronic Check,No,0
CUST00617,30,19,87.33,1604.02,5,6,Two Year,Credit Card,DSL,0
CUST00618,57,5,47.06,230.46,5,1,Two Year,Bank Transfer,No,0
CUST00619,62,10,47.28,494.15,2,2,Month-to-Month,Electronic Check,DSL,1
CUST00620,59,31,36.22,1094.97,3,3,Month-to-Month,Electronic Check,DSL,0
CUST00621,67,34,53.24,1838.59,4,5,One Year,Bank Transfer,DSL,0
CUST00622,46,12,53.13,664.34,1,7,One Year,Electronic Check,Fiber Optic,1
CUST00623,67,30,65.42,1842.97,4,8,One Year,Electronic Check,Fiber Optic,0
CUST00624,51,43,39.04,1827.96,3,5,Month-to-Month,Mailed Check,No,0
CUST00625,45,17,39.3,648.89,1,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST00626,54,25,74.17,1824.45,5,4,Month-to-Month,Mailed Check,DSL,0
CUST00627,42,27,32.89,923.22,2,7,Two Year,Credit Card,Fiber Optic,0
CUST00628,52,36,88.89,3269.65,5,3,One Year,Electronic Check,Fiber Optic,0
CUST00629,65,27,114.39,3051.67,2,4,Two Year,Bank Transfer,Fiber Optic,0
CUST00630,72,53,62.68,3421.51,3,7,Month-to-Month,Electronic Check,No,0
CUST00631,51,24,110.11,2855.56,2,5,Month-to-Month,Credit Card,No,1
CUST00632,18,31,29.83,980.32,5,4,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00633,53,27,24.3,698.53,5,7,Two Year,Credit Card,Fiber Optic,0
CUST00634,32,13,92.14,1139.9,4,2,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST00635,31,49,96.1,4633.1,5,0,One Year,Credit Card,Fiber Optic,0
CUST00636,68,17,104.31,1792.29,4,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST00637,43,22,25.68,513.49,2,4,Month-to-Month,Mailed Check,DSL,1
CUST00638,63,57,97.69,5868.83,5,3,Month-to-Month,Electronic Check,DSL,0
